Day,Month,Title,Image,Time,Address,Direction,Description,Readmore_Link,Ticket_Links
7,Sep,Les Miserables (Touring),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9TD1HASzZO61-hD6coWHMCc0nbalEBX82k0vw_ZVup7A0A6A3hodEQqg&s,"Wed, 7:30 – 11:30 PM","Hollywood Pantages Theatre, 6233 Hollywood Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf3902b82703:0xe8160385b2f0d6ce?sa=X&ved=2ahUKEwiF17LMopiBAxXZVaQEHSzzDnU4jgIQ9eIBegQIARAA,"Please note: The term Pantages Theater Hollywood and/or Les Miserables as well as all associated graphics, logos, and/or other trademarks, tradenames or copyrights are the property of the Pantages...",https://www.los-angeles-theatre.com/theaters/pantages-theater/tickets.php?eventName=Les+Miserables&cmsEventId=23573&buy=true&history=seating&utc=1694028600&vsShowId=4314025&floorImg=https%3A%2F%2Fd2o50i5c2dr30a.cloudfront.net%2Fbe43a039-6686-40a4-9422-1eaa8b2f1a99.jpg&xyz=y,"http://www.thehollywoodtheatre.com/events/les-miserables-33/
https://allevents.in/los%20angeles/les-miserables/230009306164662
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fles-miserables-touring-los-angeles-california-09-06-2023%2Fevent%2F0B005E74D61D2E11
https://www.discoverlosangeles.com/event/2023/09/06/les-miserables-touring
https://local.aarp.org/event/les-miserables-touring-2023-09-06-tm-los-angeles-ca.html"
10,Sep,Alejandro Fernandez,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5xmoSx-gYwMRvNjQL2PJKNzqDvnYEgP12IOfEjx0&s,"Sun, 8:00 – 11:00 PM","Honda Center, 2695 E Katella Ave, Anaheim, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd7758433275f:0xa88a2a13ca2a5515?sa=X&ved=2ahUKEwiF17LMopiBAxXZVaQEHSzzDnU4jgIQ9eIBegQICRAA,"Denise from Chicago, Illinois ALEJANDRO FERNáNDEZ AT ALLSTATE ARENA, ROSEMONT/CHICAGO I’ve always enjoyed Alejandro’s concerts, at Allstate Arena and at the Rosemont Theater prior to date. His...",https://www.los-angeles-theatre.com/theaters/honda-center/alejandro-fernandez-customer-reviews.php?id=1755424,"https://www.axs.com/events/472510/alejandro-fernandez-tickets
https://allevents.in/anaheim/alejandro-fernandez/230002871171503
https://www.expedia.com/event-tickets/event/alejandro-fernandez-tickets-honda-center-anaheim-ca-9-10-2023-5573121
https://dola.com/events/2023/9/10/alejandro-fernandez-tickets
https://www.los-angeles-theatre.com/theaters/honda-center/alejandro-fernandez.php"
2,Dec,Lil Darkie and the Collapse of Modern Society,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4qpTixSSvnWCFsAsUMtEq1cyDJjUejHuJRX2t7684g0tsaHMNMjYQTik&s,"Sat, 8:00 – 10:00 PM","The Novo, 800 W Olympic Blvd a335, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b782019c1b:0xda9785bec3c53630?sa=X&ved=2ahUKEwiF17LMopiBAxXZVaQEHSzzDnU4jgIQ9eIBegQIERAA,"Check out the past concert and event calendar for Lil Darkie in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/lil-darkie,"https://www.axs.com/events/489534/lil-darkie-and-the-collapse-of-modern-society-tickets?skin=novo&src=AEGLIVE_WCLUNLAX030115VEN001?cid=usaffdostuff
https://www.undercovertourist.com/los-angeles/the-novo/lil-darkie-and-the-collapse-of-modern-society-tickets/2320619/
https://dola.com/artists/lil-darkie
https://local.aarp.org/event/lil-darkie-2023-12-02-jb-los-angeles-ca.html
https://www.los-angeles-theatre.com/theaters/the-novo/lil-darkie.php"
7,Sep,GOO GOO DOLLS - The Big Night Out Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5_x8ol2sHAuyyGuv563KdCpWwuqMW4Z06CM8xkTLGbe-ragXZ09DAUf8&s,"Wed, 7:00 – 11:00 PM","FivePoint Amphitheatre, 14800 Chinon, Irvine, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcc2bd45a996af:0x267639d5797295a6?sa=X&ved=2ahUKEwiF17LMopiBAxXZVaQEHSzzDnU4jgIQ9eIBegQIGRAA,"Bucket Listers is excited to partner with Live Nation to offer you exclusive ticket pricing: 💰 Starting at $25 per person 🗓️ Wednesday, 9/6/23 🚪 Doors Open at 6:30PM ⏰ Show starts at 7:00PM 📍...",https://bucketlisters.com/experience/goo-goo-dolls-the-big-night-out-tour-at-fivepoint-amphitheatre,"https://bucketlisters.com/experience/goo-goo-dolls-the-big-night-out-tour-at-fivepoint-amphitheatre
https://ticketmaster.evyy.net/c/253185/264167/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fgoo-goo-dolls-the-big-night-irvine-california-09-06-2023%2Fevent%2F09005D7E908223E0
https://www.irvineamphitheatre.net/events/goo-goo-dolls-o-a-r/
https://www.axs.com/uk/events/460373
https://www.undercovertourist.com/los-angeles/five-point-amphitheatre/goo-goo-dolls-with-oar-tickets/2203508/"
23,Dec,Los Angeles Chargers vs Buffalo Bills,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxhZykrNvvkpe0nVjh4Vx2FvkXSMOmPse4TDSyw9K4i9hwIFHBNswrQWg&s,"Sat, 5:00 – 9:00 PM","SoFi Stadium, 1001 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b786cbfb8f4f:0x5fb99cb7249e4170?sa=X&ved=2ahUKEwiF17LMopiBAxXZVaQEHSzzDnU4jgIQ9eIBegQIIRAA,"Buy PARKING: Los Angeles Chargers vs. Buffalo Bills tickets at SoFi Stadium Parking Lots in Inglewood, CA at 5:00 PM on 12/23/2023. Get your chance to see PARKING: Los Angeles Chargers vs. Buffalo...",https://www.eventticketscenter.com/parking-los-angeles-chargers-vs-buffalo-bills-inglewood-12-23-2023/5710599/t,"https://www.axs.com/events/485729/buffalo-bills-at-los-angeles-chargers-tickets
https://www.rateyourseats.com/tickets/events/buffalo-bills-at-los-angeles-chargers-tickets-december-23-2023-4311854
https://www.koobit.com/los-angeles-chargers-v-buffalo-bills-e22223/travel-parking/purple-zone-25586
https://www.eventticketscenter.com/parking-los-angeles-chargers-vs-buffalo-bills-inglewood-12-23-2023/5710599/t
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Flos-angeles-chargers-vs-buffalo-bills-inglewood-california-12-23-2023%2Fevent%2F0A005E94DE314A7E"
29,Sep,Motionless In White: The Touring The End Of The...,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIFDsblo-cQeBSNNLVh_RJbgcwZ04jWCEguYAOIKynboq9yyUX6adXNfA&s,"Fri, 7:00 – 11:00 PM","LA Memorial Coliseum, 3911 S Figueroa St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c807d74e67fb:0x54cf0a70d5943d36?sa=X&ved=2ahUKEwiF17LMopiBAxXZVaQEHSzzDnU4jgIQ9eIBegQIKRAA,HEADLINER: Motionless In White SUPPORT: Knocked Loose After The Burial Alpha Wolf\n,https://expositionpark.ca.gov/event/motionless-in-white-the-touring-the-end-of-the-world-tour/,"https://festivaly.eu/en/motionless-in-white-the-touring-the-end-of-the-world-tour-the-torch-at-la-coliseum-los-angeles-2023
https://allevents.in/los%20angeles/motionless-in-white-concert/2400025245346628
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fmotionless-in-white-the-touring-the-los-angeles-california-09-29-2023%2Fevent%2F0A005E95D1F038F7
https://expositionpark.ca.gov/event/motionless-in-white-the-touring-the-end-of-the-world-tour/
https://www.discoverlosangeles.com/event/2023/09/29/motionless-in-white-the-touring-the-end-of-the-world-tour"
8,Sep,TOArts presents Five For Fighting,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTogPoNBofniMU6huu1a5AKRuaGiTG_mECJyFgmuTzweGLbks7UQ_OV_To&s,"Tomorrow, 7:30 – 11:30 PM","City of Thousand Oaks Civic Arts Plaza, 2100 Thousand Oaks Blvd, Thousand Oaks, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e82530a4db4ab5:0xc38fba097e8a8a75?sa=X&ved=2ahUKEwiF17LMopiBAxXZVaQEHSzzDnU4jgIQ9eIBegQIMRAA,"Acclaimed singer and songwriter John Ondrasik, best known by his stage name Five for Fighting, brings his music to the intimate Scherr Forum.",https://tockify.com/vtarocks/detail/7443/1694228400000,"https://festivaly.eu/en/toarts-presents-five-for-fighting-scherr-forum-b-of-a-performing-arts-center-thousand-oaks-2023
https://allevents.in/thousand%20oaks/five-for-fighting/230001956456885
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftoarts-presents-five-for-fighting-thousand-oaks-california-09-08-2023%2Fevent%2F0B005EB9BCF4472E
https://www.discoverlosangeles.com/event/2023/09/08/toarts-presents-five-for-fighting
https://tockify.com/vtarocks/detail/7443/1694228400000"
27,Sep,Silversun Pickups,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJeL1VqrPFgD2jeWyTdx-zh8C5xQQsQoZcCLMlY3Yi7vSbKglMqnDG_TE&s,"Wed, Sep 27 – Thu, Sep 28","The Bellwether, 333 S Boylston St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7c6b031cb1f:0xe19741712a9fd510?sa=X&ved=2ahUKEwiF17LMopiBAxXZVaQEHSzzDnU4jgIQ9eIBegQIORAA,"Check out the past concert and event calendar for Silversun Pickups in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/silversun-pickups,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fwww.ticketmaster.com%2Fsilversun-pickups-los-angeles-california-09-27-2023%2Fevent%2F09005EC8D6FD2B85
https://festivaly.eu/en/silversun-pickups-the-bellwether-los-angeles-2023
https://allevents.in/los%20angeles/silversun-pickups-concert/2400025246835115
https://www.discoverlosangeles.com/event/2023/09/27/silversun-pickups
https://www.undercovertourist.com/los-angeles/the-bellwether/silversun-pickups-tickets/2338237/"
7,Sep,Movements,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSx4wW3SKAObN4GBzYfXJ0mDpPv9HJJHgadyb9CKeI&s,"Today, 6:30 – 10:30 PM","Hollywood Palladium, 6215 Sunset Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf3793b45fb7:0xe010a684b9c2eb91?sa=X&ved=2ahUKEwiF17LMopiBAxXZVaQEHSzzDnU4jgIQ9eIBegQIQRAA,"Win Tickets to Movements at Hollywood Palladium, September 07, 2023 on DoLA #DoLA",https://dola.com/events/2023/9/7/movements-tickets,"http://www.thehollywoodpalladium.com/events/movements/
https://festivaly.eu/en/movements-hollywood-palladium-hollywood-2023
https://www.concertarchives.org/concerts/movements-mannequin-pussy-heart-to-gold-softcult-heart-to-gold#buy-tickets
https://allevents.in/los%20angeles/movements/230004725800997
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fmovements-hollywood-california-09-07-2023%2Fevent%2F09005EA98E36219F"
10,Sep,Yngwie Malmsteen,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRawqSfjcqMnWzoVbPT3kozpD24CfIsDZmvv2Juwg-67raeBh-fvJAchQ&s,"Sun, 6:00 – 11:00 PM","The Canyon - Montclair, 5060 E N Montclair Plaza Ln, Montclair, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c3317fe097f0dd:0xa15c1002a04d5925?sa=X&ved=2ahUKEwiF17LMopiBAxXZVaQEHSzzDnU4jgIQ9eIBegQISRAA,"Yngwie Johann Malmsteen is a world-renowned guitarist from Stockholm, Sweden. As a young boy, Yngwie originally had no interest in music, but that all changed on September 18th, 1970 when he saw a...",https://wheremusicmeetsthesoul.com/events/yngwie-malmsteen-montclair-sep-2023/,"https://www.axs.com/events/485033/yngwie-malmsteen-tickets
https://wheremusicmeetsthesoul.com/events/yngwie-malmsteen-montclair-sep-2023/
https://www.undercovertourist.com/los-angeles/the-canyon-montclair/yngwie-malmsteen-tickets/2319769/
https://www.ticketmaster.com/search?q=yngwie+malmsteen+montclair
https://local.aarp.org/event/yngwie-malmsteen-2023-09-10-tm-montclair-ca.html"
10,Sep,Yngwie Malmsteen,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRawqSfjcqMnWzoVbPT3kozpD24CfIsDZmvv2Juwg-67raeBh-fvJAchQ&s,"Sun, 6:00 – 11:00 PM","The Canyon - Montclair, 5060 E N Montclair Plaza Ln, Montclair, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c3317fe097f0dd:0xa15c1002a04d5925?sa=X&ved=2ahUKEwiWwdbOopiBAxWQXaQEHb2PC0o4mAIQ9eIBegQIARAA,"Yngwie Johann Malmsteen is a world-renowned guitarist from Stockholm, Sweden. As a young boy, Yngwie originally had no interest in music, but that all changed on September 18th, 1970 when he saw a...",https://wheremusicmeetsthesoul.com/events/yngwie-malmsteen-montclair-sep-2023/,"https://www.axs.com/events/485033/yngwie-malmsteen-tickets
https://wheremusicmeetsthesoul.com/events/yngwie-malmsteen-montclair-sep-2023/
https://www.undercovertourist.com/los-angeles/the-canyon-montclair/yngwie-malmsteen-tickets/2319769/
https://www.ticketmaster.com/search?q=yngwie+malmsteen+montclair
https://local.aarp.org/event/yngwie-malmsteen-2023-09-10-tm-montclair-ca.html"
8,Oct,Romeo Santos - Formula Vol. 3 Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNj0sMHe6VObqR_Xbk9xn1SvnlGmtxSA1R6K5W-TsFgHBjG0MtnVclkoU&s,"Sun, Oct 8 – Mon, Oct 9","The Kia Forum, 3900 W Manchester Blvd, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b6545d4575cb:0xb1eeeaa0c8fa6906?sa=X&ved=2ahUKEwiWwdbOopiBAxWQXaQEHb2PC0o4mAIQ9eIBegQICRAA,Romeo Santos returns to the Kia Forum on October 8! Experience the ultimate night out in a private City National Bank Legends Box! Each box includes: • Amazing views • Minimum of 8 tickets • VIP...,https://dola.com/events/2023/10/8/romeo-santos-formula-vol-3-tour-tickets,"https://www.axs.com/events/489094/romeo-santos-tickets
https://allevents.in/inglewood/romeo-santos-formula-vol-3-tour/210004929206461
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fromeo-santos-formula-vol-3-tour-inglewood-california-10-08-2023%2Fevent%2F09005EBE06B55EC5
https://www.discoverlosangeles.com/event/2023/10/08/romeo-santos-formula-vol-3-tour
https://dola.com/events/2023/10/8/romeo-santos-formula-vol-3-tour-tickets"
17,Sep,UNKLE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSA1xdy6HQ0MJTWvsIZ0l6GIys_69sgAFs7SQIoVSE&s,"Sun, 9:00 – 11:00 PM","The Fonda Theatre, 6126 Hollywood Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf387b884131:0x8f02ec38fce98388?sa=X&ved=2ahUKEwiWwdbOopiBAxWQXaQEHb2PC0o4mAIQ9eIBegQIERAA,"Win Tickets to Unkle at The Fonda Theatre, September 17, 2023 on DoLA #DoLA",https://dola.com/events/2023/9/17/unkle-tickets,"https://www.axs.com/uk/events/491911/unkle-tickets
https://ra.co/events/1755477
https://dola.com/events/2023/9/17/unkle-tickets
https://local.aarp.org/event/unkle-2023-09-17-jb-los-angeles-ca.html
https://luvseats.com/productions/419840"
13,Oct,THE MATT AND KIM TOUR Feat. Matt and Kim with...,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBYa8XFP7gNKMpVo5Ua64GNeltyrR9I0SngiD9n7CoNK3rmP-XPYiGIhk&s,"Fri, Oct 13 – Sat, Oct 14","Regent Theater, 448 S Main St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c64a0e40c543:0xaa4a3ffd29c99da6?sa=X&ved=2ahUKEwiWwdbOopiBAxWQXaQEHb2PC0o4mAIQ9eIBegQIGRAA,"Matt and Kim announce their sixth studio album and first LP in 3 years, co-produced by Lars Stalfors and Matt Johnson, following a challenging year after Kim suffered an onstage injury in early...",https://dola.com/events/2023/10/13/the-matt-and-kim-tour-feat-matt-and-kim-tickets,"https://allevents.in/los%20angeles/matt-and-kim-concert/2400025244978037
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fthe-matt-and-kim-tour-feat-los-angeles-california-10-13-2023%2Fevent%2F09005E679E58165B
https://www.discoverlosangeles.com/event/2023/10/13/the-matt-and-kim-tour-feat-matt-and-kim-with-cherry-cheeks
https://www.undercovertourist.com/los-angeles/regent-theater-dtla/matt-and-kim-tickets/2270375/
https://dola.com/events/2023/10/13/the-matt-and-kim-tour-feat-matt-and-kim-tickets"
8,Mar,Los Angeles Lakers vs Milwaukee Bucks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8oj37GcZyjWPdKlgOaNWPUWmu2c8dnyCuetYb8JLvs_pwJsWj6VFYpO0&s,"Fri, 7:00 – 11:00 PM","Crypto.com Arena, 1111 S Figueroa St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b85dea2a93:0x1ff47c3ceb7bb2d5?sa=X&ved=2ahUKEwiWwdbOopiBAxWQXaQEHb2PC0o4mAIQ9eIBegQIIRAA,"Buy Los Angeles Lakers vs. Milwaukee Bucks tickets at Crypto.com Arena in Los Angeles, CA at 7:00 PM on 03/08/2024. Get your chance to see Los Angeles Lakers vs. Milwaukee Bucks with 2204 tickets...",https://www.eventticketscenter.com/los-angeles-lakers-vs-milwaukee-bucks-los-angeles-03-08-2024/5887818/t,"https://allevents.in/los%20angeles/los-angeles-lakers-vs-milwaukee-bucks/210003171873639
https://www.eventticketscenter.com/los-angeles-lakers-vs-milwaukee-bucks-los-angeles-03-08-2024/5887818/t
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Flos-angeles-lakers-vs-milwaukee-bucks-los-angeles-california-03-08-2024%2Fevent%2F2C005F109C300D45
https://www.discoverlosangeles.com/event/2024/03/08/los-angeles-lakers-vs-milwaukee-bucks
https://www.sofascore.com/los-angeles-lakers-milwaukee-bucks/ktbsCtb"
10,Nov,Gian Marco,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqCjI7BEC-aXWkPF-sEokVdEwSJviAlg8mQXPnsUO_CsfIdkzhl9yMom0&s,"Fri, 7:00 – 11:00 PM","Alex Theatre, 216 N Brand Blvd, Glendale, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c05511c681b1:0x5f19693d01b3609b?sa=X&ved=2ahUKEwiWwdbOopiBAxWQXaQEHb2PC0o4mAIQ9eIBegQIKRAA,"Gian Marco Menswear is a sophisticated Men's Clothing Store selling an array of high-end European fashions, including menswear, footwear & accessories. Prepare for an extraordinary experience on...",https://allevents.in/glendale/gian-marco-concert/2400025206375432,"https://www.expedia.com/event-tickets/event/gian-marco-tickets-alex-theatre-glendale-glendale-ca-11-10-2023-5803278
https://allevents.in/glendale/gian-marco-concert/2400025206375432
https://nightout.com/events/a/gian-marco-alex-theatre-glendale-fri-nov-10-2023
https://www.eventticketscenter.com/gian-marco-glendale-11-10-2023/5803278/t
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fgian-marco-diego-torres-glendale-california-11-10-2023%2Fevent%2F0B005EBEE10F2015"
14,Oct,Desi Banks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhaABLeHDsX-VjB_3bpRjS83fHJ5-QNJ7vKsF_Ou8&s,"Sat, 6:45 – 8:45 PM","The Novo, 800 W Olympic Blvd a335, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b782019c1b:0xda9785bec3c53630?sa=X&ved=2ahUKEwiWwdbOopiBAxWQXaQEHb2PC0o4mAIQ9eIBegQIMRAA,"Presented by Budlight. Drink responsibly. Desi Banks is the ultimate triple threat – actor, stand-up comedian, and entrepreneur who's taking the entertainment world by storm. Having built a strong...",https://dola.com/events/2023/10/14/desi-banks-tickets,"https://www.axs.com/uk/events/484665/desi-banks-tickets
https://www.lalive.com/events/detail/desi-banks-484665
https://www.undercovertourist.com/los-angeles/the-novo/desi-banks-tickets/2320540/
https://dola.com/events/2023/10/14/desi-banks-tickets
https://local.aarp.org/event/desi-banks-2023-10-14-jb-los-angeles-ca.html"
16,Oct,Los Angeles Chargers vs Dallas Cowboys,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXeLkiHnsHUyr6qInY_Iv8jPekfJAUZlIp2HizqKXLCivMGXyVIXBwB-I&s,"Mon, 5:15 – 9:15 PM","SoFi Stadium, 1001 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b786cbfb8f4f:0x5fb99cb7249e4170?sa=X&ved=2ahUKEwiWwdbOopiBAxWQXaQEHb2PC0o4mAIQ9eIBegQIORAA,"Address: SoFi Stadium - 1000 S Prairie Ave, Inglewood, CA 90301 Website: https://www.sofistadium.com/upcoming-events/",https://discovertorrance.com/events/chargers-vs-cowboys-at-sofi-stadium/,"https://www.axs.com/events/485735/dallas-cowboys-at-los-angeles-chargers-tickets
https://www.rateyourseats.com/tickets/events/dallas-cowboys-at-los-angeles-chargers-tickets-october-16-2023-4311864
https://www.koobit.com/los-angeles-chargers-v-dallas-cowboys-e22115/travel-parking/purple-zone-25586
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Flos-angeles-chargers-vs-dallas-cowboys-inglewood-california-10-16-2023%2Fevent%2F0A005E94DE3B4A84
https://discovertorrance.com/events/chargers-vs-cowboys-at-sofi-stadium/"
8,Oct,Bad Omens - Concrete Forever,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStcUgP6zoYhMukMJcxSgEfcPxVOBD3CvZUGaWbLgI&s,"Sun, 6:00 – 10:00 PM","Hollywood Palladium, 6215 Sunset Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf3793b45fb7:0xe010a684b9c2eb91?sa=X&ved=2ahUKEwiWwdbOopiBAxWQXaQEHb2PC0o4mAIQ9eIBegQIQRAA,"Check out the past concert and event calendar for Bad Omens in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/bad-omens,"https://ticketmaster.evyy.net/c/253185/264167/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fbad-omens-concrete-forever-hollywood-california-10-08-2023%2Fevent%2F09005E7E23366E25
http://www.thehollywoodpalladium.com/events/bad-omens/
https://festivaly.eu/en/bad-omens-concrete-forever-hollywood-palladium-hollywood-2023
https://www.discoverlosangeles.com/event/2023/10/08/bad-omens-concrete-forever
https://www.undercovertourist.com/los-angeles/hollywood-palladium/bad-omens-tickets/2282402/"
